	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70		
QALYS	0	0.737463833	1.447777863	2.130557133	2.786748799	3.41726213	4.022985538	4.604806346	5.163524879	5.699929311	6.214829418	6.708965896	7.183067123	7.637844475	8.073933829	8.491939988	8.892487609	9.276221809	9.643754709	9.995626229	10.33235295	10.65443255	10.9623936	11.25674489	11.53793961	11.80641895	12.06261476	12.30694138	12.53979397	12.76153062	12.97251597	13.17311638	13.36368975	13.54452955	13.71591385	13.87819587	14.03167367	14.1766125	14.31328511	14.44195075	14.56288165	14.6763433	14.78261649	14.88195956	14.97455569	15.06058527	15.1402355	15.21370933	15.28118054	15.34283014	15.39886496	15.44950162	15.49498873	15.53557622	15.57152652	15.60308149	15.6304905	15.65403016	15.67400534	15.69074716	15.70458948	15.71589279	15.72500155	15.73221688	15.73782567	15.74210874	15.74531121	15.74763918	15.74928585	15.75042646	15.75119779		
LYS	0	0.965631779	1.897516766	2.796775362	3.664457622	4.501586249	5.309187344	6.088242136	6.83961273	7.564163667	8.262806347	8.936355606	9.585588074	10.21128461	10.81415373	11.39485794	11.95406868	12.49248127	13.01076686	13.50952464	13.98932958	14.45073139	14.89429569	15.3205767	15.73007859	16.1232918	16.50068812	16.86271572	17.20979917	17.5423112	17.86063494	18.16515607	18.45626022	18.73423344	18.99936504	19.25206308	19.49263555	19.72135542	19.93850597	20.14434817	20.33916622	20.52324812	20.69690895	20.86041146	21.01392038	21.15758787	21.29159788	21.41615495	21.53140712	21.63752423	21.7347218	21.82324389	21.90338924	21.97548552	22.03987215	22.09685364	22.1467648	22.19000309	22.22701782	22.25831041	22.28441181	22.30590591	22.32336996	22.33732519	22.34827222	22.35670474	22.36306006	22.36772786	22.37106808	22.37340185	22.37499175	2.52597E-05	
LG_SYMPT	0	2.19E-06	4.90E-06	9.48E-06	1.16E-05	1.78E-05	3.24E-05	4.39E-05	5.61E-05	6.64E-05	8.33E-05	9.78E-05	0.000117427	0.000142458	0.000161766	0.000182756	0.000209323	0.000250548	0.000291201	0.000334498	0.000369133	0.0004271	0.000487452	0.000554359	0.000627952	0.000703691	0.000807537	0.000909031	0.001012317	0.00113468	0.001258049	0.001415447	0.001583741	0.001780391	0.002001363	0.002250232	0.002508239	0.002776123	0.003100557	0.003440527	0.003792959	0.004182014	0.004612589	0.005050559	0.005513367	0.006039212	0.006559306	0.007119814	0.007730377	0.008345956	0.009009655	0.009706127	0.01038239	0.011063264	0.011750649	0.012441096	0.013155154	0.013807583	0.014461203	0.015097603	0.015710112	0.016228852	0.016706513	0.017156262	0.017546564	0.017877724	0.018150212	0.018395671	0.018597097	0.018755054	0.018879492		
HG_St1_SYMPT	0	8.70E-07	3.25E-06	5.03E-06	8.17E-06	1.29E-05	1.52E-05	2.03E-05	2.36E-05	3.03E-05	3.39E-05	4.17E-05	5.06E-05	6.05E-05	6.77E-05	7.90E-05	9.06E-05	0.00010862	0.000122352	0.000141189	0.000157717	0.000179746	0.000202648	0.00022942	0.00025408	0.000284204	0.000324763	0.000366983	0.000402425	0.000453273	0.000513171	0.000573075	0.000639839	0.000714918	0.00080559	0.000901869	0.001008301	0.001127546	0.001240465	0.001376846	0.001495087	0.001647979	0.001812361	0.001999206	0.002209378	0.002415782	0.002655543	0.002922291	0.003188012	0.003500414	0.003794499	0.004091209	0.004427557	0.004766397	0.005104591	0.005465501	0.005832724	0.006184272	0.006569981	0.00689015	0.007190404	0.007464657	0.007733317	0.007989489	0.00822443	0.008395597	0.008576237	0.008710537	0.008830534	0.008922404	0.008982684		
HG_St2_SYMPT	0	6.27E-07	6.27E-07	1.40E-06	3.99E-06	5.46E-06	7.21E-06	9.44E-06	9.98E-06	1.04E-05	1.50E-05	1.68E-05	1.97E-05	2.25E-05	2.71E-05	3.24E-05	3.50E-05	3.95E-05	4.28E-05	4.92E-05	5.32E-05	6.15E-05	6.81E-05	7.31E-05	8.19E-05	9.19E-05	0.000101739	0.000111236	0.000126234	0.000139571	0.000157434	0.000173489	0.000192853	0.000220777	0.00025223	0.000286609	0.000330772	0.000362088	0.000399538	0.000434782	0.000473163	0.000511583	0.000564258	0.000623728	0.00068888	0.000769012	0.00083854	0.000931045	0.0010073	0.00110005	0.001199956	0.001289963	0.001389765	0.001493721	0.001600049	0.00173149	0.001846153	0.001956268	0.002055006	0.002164653	0.002260953	0.002355904	0.002445966	0.002523016	0.00259578	0.00266456	0.002722638	0.002772282	0.002810913	0.002842951	0.002864802		
HG_St3_SYMPT	0	0	0	1.45E-06	1.45E-06	1.91E-06	1.91E-06	1.91E-06	2.28E-06	5.32E-06	5.91E-06	7.58E-06	9.33E-06	1.17E-05	1.27E-05	1.44E-05	1.74E-05	2.02E-05	2.31E-05	2.51E-05	3.04E-05	3.22E-05	3.53E-05	4.17E-05	4.65E-05	5.12E-05	5.53E-05	6.36E-05	6.68E-05	7.26E-05	8.32E-05	9.06E-05	0.000101106	0.000112223	0.000124846	0.000133878	0.000157922	0.000169041	0.000188555	0.000205645	0.000226665	0.000240236	0.000261385	0.000297453	0.000326417	0.00035163	0.000388209	0.000427206	0.000479053	0.000532913	0.000580421	0.00063374	0.000693083	0.000750736	0.000805867	0.000863017	0.000928314	0.000984606	0.001053072	0.001110402	0.001160518	0.001214143	0.001262723	0.00130887	0.001341825	0.001379698	0.001410942	0.001433723	0.001449176	0.001468101	0.00148298		
HG_St4_SYMPT	0	0	2.91E-06	4.61E-06	7.61E-06	9.61E-06	9.61E-06	1.26E-05	1.60E-05	1.73E-05	2.07E-05	2.64E-05	2.97E-05	3.28E-05	3.55E-05	3.92E-05	4.37E-05	5.07E-05	5.85E-05	6.37E-05	7.33E-05	8.52E-05	9.91E-05	0.000113199	0.00012979	0.000146016	0.000168856	0.000188342	0.000217193	0.000243361	0.00027888	0.000309348	0.00034368	0.000378359	0.000420037	0.000464882	0.000524013	0.000564268	0.000619617	0.000670289	0.000732637	0.000795907	0.00088292	0.000980429	0.001101143	0.001238692	0.00138024	0.001533397	0.001701772	0.001868004	0.002067063	0.002268387	0.002445716	0.002658738	0.00288006	0.003105252	0.003319123	0.00352848	0.003768647	0.003966185	0.00416607	0.004363411	0.004550169	0.004720179	0.004862894	0.004980873	0.005092555	0.005184791	0.005262266	0.005322676	0.005366444		
LG_SCRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95E-05	3.89E-05	6.33E-05	8.80E-05	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062	0.000118062		
HG_St1_SCRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-05	5.51E-05	8.05E-05	0.000110009	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635	0.000145635		
HG_St2_SCRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34E-05	2.55E-05	3.46E-05	4.69E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05	6.60E-05		
HG_St3_SCRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50E-06	8.31E-06	1.74E-05	2.36E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05	3.15E-05		
HG_St4_SCRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88E-05	2.77E-05	3.90E-05	5.55E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05	7.91E-05		
HG_St1_MORT	0	0	0	3.44E-07	7.51E-07	7.51E-07	7.51E-07	7.51E-07	2.36E-06	2.94E-06	4.34E-06	5.58E-06	6.79E-06	7.36E-06	9.68E-06	1.39E-05	1.43E-05	1.51E-05	1.75E-05	1.96E-05	2.09E-05	2.31E-05	2.78E-05	3.52E-05	3.74E-05	4.33E-05	5.22E-05	5.70E-05	6.44E-05	7.15E-05	7.90E-05	8.73E-05	9.88E-05	0.000115259	0.000125799	0.000139099	0.000158064	0.000180753	0.000204193	0.000231544	0.000262078	0.000288016	0.000317152	0.000354386	0.000394313	0.000435993	0.00049808	0.000566857	0.000647978	0.000730969	0.000812299	0.000895274	0.000993148	0.001076161	0.00115889	0.001257029	0.001355685	0.001446143	0.001520137	0.001602659	0.001686511	0.001766919	0.001837605	0.00190884	0.001966951	0.002013359	0.002057527	0.00209218	0.002124201	0.002146336	0.002161967		
HG_St2_MORT	0	6.27E-07	6.27E-07	6.27E-07	6.27E-07	2.57E-06	2.94E-06	3.34E-06	3.83E-06	5.95E-06	8.49E-06	1.13E-05	1.34E-05	1.38E-05	1.56E-05	1.85E-05	1.95E-05	2.10E-05	2.15E-05	2.39E-05	2.60E-05	3.01E-05	3.54E-05	3.62E-05	3.86E-05	4.16E-05	4.92E-05	5.33E-05	5.96E-05	6.61E-05	7.34E-05	7.92E-05	8.76E-05	9.64E-05	0.000108301	0.000124509	0.000140264	0.000163046	0.000183114	0.000207797	0.000236378	0.000261191	0.000286971	0.000315056	0.000342894	0.000373286	0.000411958	0.000471813	0.000517474	0.000579229	0.000635362	0.000700644	0.000758622	0.00081881	0.000879546	0.000943943	0.001006343	0.001075869	0.001130168	0.00119796	0.001258864	0.001313063	0.001364147	0.001414278	0.001458388	0.001495487	0.00153452	0.001562193	0.001579784	0.001597359	0.001606884		
HG_St3_MORT	0	0	0	5.24E-07	5.24E-07	9.82E-07	1.48E-06	1.48E-06	1.85E-06	2.77E-06	2.77E-06	3.16E-06	3.57E-06	4.25E-06	6.43E-06	6.43E-06	7.66E-06	8.41E-06	9.11E-06	1.10E-05	1.29E-05	1.34E-05	1.67E-05	1.89E-05	2.32E-05	2.75E-05	2.96E-05	3.43E-05	3.69E-05	3.99E-05	4.29E-05	4.73E-05	5.35E-05	5.99E-05	6.67E-05	7.18E-05	8.76E-05	9.64E-05	0.000114312	0.000127506	0.00014587	0.0001568	0.000170666	0.000190821	0.000213679	0.000232217	0.000254307	0.00028475	0.000318644	0.000356639	0.000383744	0.000421988	0.000456632	0.000499747	0.000537514	0.000570687	0.000616337	0.00065093	0.000699979	0.000739161	0.000772301	0.000812784	0.000846942	0.000880159	0.000902732	0.000929588	0.000951306	0.0009656	0.000975726	0.00098508	0.000995044		
HG_St4_MORT	0	0	4.39E-07	1.47E-06	3.54E-06	6.06E-06	6.06E-06	8.01E-06	9.30E-06	1.15E-05	1.35E-05	1.97E-05	2.20E-05	2.57E-05	2.74E-05	2.98E-05	3.31E-05	3.72E-05	4.26E-05	4.72E-05	5.79E-05	6.60E-05	7.53E-05	8.94E-05	0.000102113	0.000116949	0.000136812	0.000154057	0.000174603	0.000192746	0.000222538	0.000251653	0.000282047	0.000313668	0.000346347	0.000380793	0.000432656	0.000475817	0.000533385	0.000587787	0.000659959	0.000710214	0.000785844	0.000862393	0.00095156	0.001065225	0.001197396	0.001316207	0.001455069	0.001586596	0.001755162	0.001919511	0.0020787	0.002244262	0.002428684	0.002620746	0.002813881	0.002994798	0.003190846	0.003348918	0.003509255	0.003682514	0.00384597	0.003981897	0.004105576	0.004198335	0.004297707	0.004378901	0.004446921	0.004496418	0.004538325		
Die_TURBT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30E-06	2.50E-06	4.13E-06	5.56E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06	9.77E-06		
Invite_DS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432257984	0.847125887	1.244443728	1.624041585	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809	1.985810809		
Respond_DS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24977618	0.496880375	0.754513227	1.017294202	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451	1.28047451		
Positive_DS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045149078	0.089648872	0.136109692	0.183840314	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552	0.231280552		
Respond_Cyst	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000235805	0.000458524	0.000683336	0.000919874	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797	0.001192797		
Diagnostic_Cyst	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56E-05	0.000155512	0.00023479	0.000324081	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018		
TURBT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56E-05	0.000155512	0.00023479	0.000324081	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018	0.00044018		
FP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.83E-06	1.60E-05	2.60E-05	3.42E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05	4.77E-05		
FN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038209	0.000774311	0.001257721	0.00183723	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791	0.002503791		
65y 5times bian																																																																									
TOTAL_COSTS	0	0.007671305	0.040511643	0.10669684	0.196901877	0.299148104	0.404842337	0.528522194	0.673412268	0.824372744	0.986754816	1.171176362	1.369989917	1.585041453	1.810776038	2.038628155	2.27622754	2.556295262	2.887657207	3.24536751	3.608334223	3.989362096	4.415368439	4.884900172	5.386665806	5.913109563	6.495148267	7.128366442	7.789524538	8.483346157	9.232479763	10.04425802	10.90682653	11.83118765	12.84118174	13.94630494	16.69596002	19.47183004	22.18489866	24.91007783	27.64561199	30.39124631	33.10245263	35.84155912	38.55514971	41.29745594	43.10907394	44.94510987	46.82547223	48.77230984	50.77564801	52.80303056	54.79361108	56.74720781	58.68054544	60.5917705	62.45613179	64.21785176	65.89748262	67.47709327	68.92098813	70.23264255	71.40028821	72.43487599	73.33739231	74.09990696	74.7373827	75.25831693	75.67197789	76.00145704	76.25305508	11.86504456	1281018.777
BC_COSTS	0	0.007671305	0.040511643	0.10669684	0.196901877	0.299148104	0.404842337	0.528522194	0.673412268	0.824372744	0.986754816	1.171176362	1.369989917	1.585041453	1.810776038	2.038628155	2.27622754	2.556295262	2.887657207	3.24536751	3.608334223	3.989362096	4.415368439	4.884900172	5.386665806	5.913109563	6.495148267	7.128366442	7.789524538	8.483346157	9.232479763	10.04425802	10.90682653	11.83118765	12.84118174	13.94630494	15.21603007	16.56201607	17.9700785	19.43438212	20.96084184	22.53828828	24.18206915	25.88984671	27.67613054	29.52248821	31.33410622	33.17014215	35.05050451	36.99734211	39.00068029	41.02806284	43.01864335	44.97224009	46.90557772	48.81680278	50.68116407	52.44288404	54.12251489	55.70212554	57.14602041	58.45767483	59.62532049	60.65990827	61.56242459	62.32493924	62.96241497	63.48334921	63.89701016	64.22648932	64.47808735		
DIAG_COSTS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.264367302	6.528734604	9.615890065	12.70304552	15.78744511	18.87184469	21.80200797	24.73217125	27.47214277	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428	30.21211428		
SCREEN_COSTS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533809512	1.049567495	1.519306909	1.973161415	2.403201447	2.818699062	3.195253248	3.559073717	3.883306398	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689	4.196574689		
QALYS	0	0.737463833	1.447777863	2.130557133	2.786748799	3.41726213	4.022985538	4.604806346	5.163524879	5.699929311	6.214829418	6.708965896	7.183067123	7.637844475	8.073933829	8.491939988	8.892487609	9.276221809	9.643754709	9.995626229	10.33235295	10.65443255	10.9623936	11.25674489	11.53793961	11.80641895	12.06261476	12.30694138	12.53979397	12.76153062	12.97251597	13.17311638	13.36368975	13.54452955	13.71591385	13.87819587	14.03167367	14.17661188	14.31328465	14.44195017	14.56288132	14.67634461	14.78261968	14.88196266	14.97455782	15.06058506	15.14023138	15.21370338	15.2811737	15.34282297	15.39885779	15.44949446	15.49498169	15.53556925	15.57151958	15.60307465	15.63048384	15.65402362	15.67399904	15.6907411	15.70458355	15.71588698	15.72499578	15.73221115	15.73782	15.74210317	15.74530569	15.74763368	15.74928034	15.75042096	15.75119228		
LYS	0	0.965631779	1.897516766	2.796775362	3.664457622	4.501586249	5.309187344	6.088242136	6.83961273	7.564163667	8.262806347	8.936355606	9.585588074	10.21128461	10.81415373	11.39485794	11.95406868	12.49248127	13.01076686	13.50952464	13.98932958	14.45073139	14.89429569	15.3205767	15.73007859	16.1232918	16.50068812	16.86271572	17.20979917	17.5423112	17.86063494	18.16515607	18.45626022	18.73423344	18.99936504	19.25206308	19.49263555	19.72135664	19.93850819	20.14435237	20.33917317	20.52325581	20.69691358	20.860411	21.01391298	21.15757402	21.29158199	21.41613893	21.5313915	21.63750891	21.73470655	21.82322851	21.90337368	21.97546955	22.03985573	22.09683691	22.14674789	22.18998608	22.22700093	22.25829365	22.284395	22.30588915	22.32335329	22.33730865	22.34825586	22.35668857	22.36304402	22.36771186	22.37105209	22.37338585	22.37497575	9.26219E-06	
LG_SYMPT	0	2.19E-06	4.90E-06	9.48E-06	1.16E-05	1.78E-05	3.24E-05	4.39E-05	5.61E-05	6.64E-05	8.33E-05	9.78E-05	0.000117427	0.000142458	0.000161766	0.000182756	0.000209323	0.000250548	0.000291201	0.000334498	0.000369133	0.0004271	0.000487452	0.000554359	0.000627952	0.000703691	0.000807537	0.000909031	0.001012317	0.00113468	0.001258049	0.001415447	0.001583741	0.001780391	0.002001363	0.002250232	0.002508239	0.002776123	0.003103134	0.003444245	0.003803393	0.004195368	0.004627435	0.005064152	0.005524432	0.006046109	0.006561867	0.007119192	0.007727488	0.008342437	0.009004761	0.009700581	0.01037579	0.011056453	0.011743389	0.012432918	0.013146417	0.013798846	0.014452054	0.015089014	0.015701174	0.016219914	0.016697575	0.017147323	0.017537626	0.017868786	0.018141274	0.018386733	0.018588159	0.018746116	0.018870554		
HG_St1_SYMPT	0	8.70E-07	3.25E-06	5.03E-06	8.17E-06	1.29E-05	1.52E-05	2.03E-05	2.36E-05	3.03E-05	3.39E-05	4.17E-05	5.06E-05	6.05E-05	6.77E-05	7.90E-05	9.06E-05	0.00010862	0.000122352	0.000141189	0.000157717	0.000179746	0.000202648	0.00022942	0.00025408	0.000284204	0.000324763	0.000366983	0.000402425	0.000453273	0.000513171	0.000573075	0.000639839	0.000714918	0.00080559	0.000901869	0.001008301	0.001127546	0.001250939	0.001390501	0.001515388	0.001673621	0.001840014	0.002018951	0.002221583	0.002411983	0.002640578	0.002903138	0.003168413	0.00348049	0.003774575	0.004071284	0.004407633	0.004746472	0.005084667	0.005445576	0.0058128	0.006164348	0.006550057	0.006870226	0.00717048	0.007444733	0.00771262	0.007968791	0.008203732	0.0083749	0.00855554	0.008689839	0.008809837	0.008901707	0.008961986		
HG_St2_SYMPT	0	6.27E-07	6.27E-07	1.40E-06	3.99E-06	5.46E-06	7.21E-06	9.44E-06	9.98E-06	1.04E-05	1.50E-05	1.68E-05	1.97E-05	2.25E-05	2.71E-05	3.24E-05	3.50E-05	3.95E-05	4.28E-05	4.92E-05	5.32E-05	6.15E-05	6.81E-05	7.31E-05	8.19E-05	9.19E-05	0.000101739	0.000111236	0.000126234	0.000139571	0.000157434	0.000173489	0.000192853	0.000220777	0.00025223	0.000286609	0.000330772	0.000362088	0.000405636	0.000441761	0.000485547	0.000528298	0.000581551	0.000633218	0.000694095	0.000760942	0.000825806	0.0009176	0.000993375	0.001086125	0.001186031	0.001276038	0.00137584	0.001479796	0.001586124	0.001717565	0.001832228	0.001942343	0.002041482	0.002151129	0.002247428	0.002342379	0.002432441	0.002509492	0.002582255	0.002651035	0.002709114	0.002758758	0.002797389	0.002829427	0.002851278		
HG_St3_SYMPT	0	0	0	1.45E-06	1.45E-06	1.91E-06	1.91E-06	1.91E-06	2.28E-06	5.32E-06	5.91E-06	7.58E-06	9.33E-06	1.17E-05	1.27E-05	1.44E-05	1.74E-05	2.02E-05	2.31E-05	2.51E-05	3.04E-05	3.22E-05	3.53E-05	4.17E-05	4.65E-05	5.12E-05	5.53E-05	6.36E-05	6.68E-05	7.26E-05	8.32E-05	9.06E-05	0.000101106	0.000112223	0.000124846	0.000133878	0.000157922	0.000169041	0.00019184	0.00021097	0.000234807	0.000249258	0.0002695	0.000300463	0.000328558	0.000349538	0.000383083	0.000421197	0.000472065	0.000525925	0.000573432	0.000626752	0.000686095	0.000743748	0.000798879	0.000856029	0.000921326	0.000977618	0.001046084	0.001103414	0.00115353	0.001207155	0.001255735	0.001301882	0.001334837	0.00137271	0.001403953	0.001426735	0.001442188	0.001461113	0.001475992		
HG_St4_SYMPT	0	0	2.91E-06	4.61E-06	7.61E-06	9.61E-06	9.61E-06	1.26E-05	1.60E-05	1.73E-05	2.07E-05	2.64E-05	2.97E-05	3.28E-05	3.55E-05	3.92E-05	4.37E-05	5.07E-05	5.85E-05	6.37E-05	7.33E-05	8.52E-05	9.91E-05	0.000113199	0.00012979	0.000146016	0.000168856	0.000188342	0.000217193	0.000243361	0.00027888	0.000309348	0.00034368	0.000378359	0.000420037	0.000464882	0.000524013	0.000564268	0.000629336	0.000682051	0.000759461	0.000830147	0.000922312	0.000999257	0.001106033	0.001207549	0.00133227	0.001472169	0.00163884	0.00180376	0.002002818	0.002204143	0.002381471	0.002594493	0.002815815	0.003041007	0.003254879	0.003464236	0.003704402	0.003901941	0.004101826	0.004299167	0.004485925	0.004655935	0.00479865	0.004916629	0.005028311	0.005120547	0.005198022	0.005258432	0.0053022		
