"","mult.smoke","mult.past.smoke","predict_smoke","predict_past.smoke"
"151",1.45762875885395,0.908775265660429,2.94663926938392,1.74579588761044
"152",1.22854115884671,1.3996437393422,2.49321044284368,2.65863252508988
"153",1.48794949389843,1.54626154434457,2.98272222039528,2.91006905014969
"154",1.73366599278583,1.6046017546107,3.4523513714144,3.01884699110862
"155",2.0857741703142,1.13107869044514,4.1493847835739,2.16497413871731
"156",1.8662336925223,1.45763639746894,3.70968695106764,2.74271063575793
"157",1.76037686512768,1.40991947279853,3.50490073980852,2.65635105425362
"158",1.40365158623539,1.20865031955747,2.83533209381326,2.30196077645078
"159",1.74017204373511,0.937655111176954,3.49509702703577,1.80113448609463
"160",1.25592133650362,0.92833213659308,2.55635356888091,1.78257958533321
"161",1.27417609368652,1.31346762240894,2.58075695308177,2.49190228329197
"162",1.54549770545296,1.32114859605183,3.1028974089128,2.50357228648344
"163",1.37769047144326,1.0354460500583,2.79212575746146,1.99107382504388
"164",1.72096154903062,1.31000706341152,3.43699990897025,2.47855562146496
"165",2.05743231765132,0.935512923865274,4.09631066206486,1.79825740480576
"166",1.16984335652725,1.49560542369399,2.35786649174714,2.82995621745737
"167",1.15172862234981,1.73708501614483,2.31311890566113,3.26179340710496
"168",1.91629365239969,1.55517040679125,3.79945463580102,2.9236275972541
"169",1.21013050677887,1.3998460202869,2.45522693313589,2.65939891671389
"170",1.345860425974,1.07749484747623,2.72945791275383,2.06828762784953
"171",1.41620009899363,1.58174232100193,2.84927896413178,2.97839513088071
"172",1.56015259502729,1.25755532155081,3.1337822628628,2.39139606958135
"173",1.64938518225032,1.45471335644377,3.2953025072678,2.74246431237546
"174",1.01161355604781,1.41590626046725,2.05238737300708,2.67949017709542
"175",1.48547586870356,1.71817199298641,2.97124509392934,3.22795127897267
"176",1.2837149436848,1.26420091426787,2.59724556546165,2.40179610382089
"177",1.61128696041361,1.76915078386277,3.21262391134329,3.32220707414828
"178",2.03249053853984,0.957055371130704,4.04601670756487,1.83487104305931
"179",1.65402605224806,0.89134055697332,3.33492397740568,1.71761958170208
"180",1.5600442169209,1.30658469283246,3.12683795381507,2.47694403991108
"181",1.45006018888962,1.32668204078215,2.91753226017618,2.51499923841799
"182",1.84096751618694,1.72514511673483,3.65261984588514,3.24206759371259
"183",1.14735818103666,1.7496760306723,2.3043854128899,3.28439465607286
"184",1.76426402087484,1.43850729884801,3.51142608338471,2.70998287342282
"185",1.90431039875759,1.79155687057502,3.76817533115629,3.35796239786893
"186",1.12708585523857,1.7000627482806,2.26528857297686,3.19581556231447
"187",1.79504802005132,1.23354951245205,3.58529176899608,2.34705812317645
"188",1.17930735626629,1.41880506242426,2.38637091080615,2.69116298678131
"189",1.49358047059847,1.28278652094761,3.00969337948554,2.43622384418984
"190",1.03567416617186,0.929855021138174,2.113139267204,1.78807775020939
"191",1.58993963287385,1.4182669952045,3.17618608382425,2.67726239381772
"192",1.41559663462548,1.2804247650151,2.86185771537098,2.43459549142024
"193",1.50039352224717,1.53504655339981,3.00650715312698,2.88980450585219
"194",1.19508794221987,0.800994128688886,2.44655528941716,1.54919062775701
"195",1.07753041838909,1.08177347537337,2.18912824763889,2.07580763545016
"196",1.23245433344285,1.47429326922935,2.4901617284596,2.78522567722944
"197",1.50872924398065,1.74850014459529,3.0173558860518,3.28462642966777
"198",1.4364273987191,0.870947412577705,2.9085958419572,1.67775690543788
"199",1.67838258666535,1.56943679154917,3.34382806935374,2.94979587220051
"200",1.18041659938792,1.6462702056915,2.36721921722421,3.09870989194129
